JobTitle,CompanyURL2,CompanyId,CompanyName,SalaryInsights,NoOfApplicants,CompanyLocation,EmploymentStatus,ExperienceLevel,Industries,Benefits,JobPostingUrl,PostedDate
Intelligence Analyst - Falcon Recon (Remote),https://www.linkedin.com/company/crowdstrike,2497653.0,CrowdStrike,,18.0,"Sunnyvale, CA",Full-time,Mid-Senior level,Computer and Network Security,,https://www.linkedin.com/jobs/view/3973036777/?trk=jobs_biz_prem_srch,2024-07-11 21:25:31+00:00
"Senior Data Analytics Engineer, YouTube",https://www.linkedin.com/company/google,1441.0,Google,,13.0,"San Bruno, CA",Full-time,Mid-Senior level,"Information Services, Technology, Information and Internet",,https://www.linkedin.com/jobs/view/3970468390/?trk=jobs_biz_prem_srch,2024-07-11 22:35:41+00:00
junior java react programmer/Junior data scientist,https://www.linkedin.com/company/synergisticit,66321745.0,SynergisticIT,,7.0,"Davis, CA",Full-time,Entry level,"Technology, Information and Media, IT Services and IT Consulting",,https://www.linkedin.com/jobs/view/3973057394/?trk=jobs_biz_prem_srch,2024-07-12 01:15:24+00:00
"Senior Data Analyst, Battery Software",https://www.linkedin.com/company/ev-careersandjobs,96666603.0,EV.Careers,,,"Newark, CA",Full-time,Mid-Senior level,Staffing and Recruiting,Disability insurance,https://www.linkedin.com/jobs/view/3970476426/?trk=jobs_biz_prem_srch,2024-07-12 01:58:27+00:00
Technical/Data Analyst,https://www.linkedin.com/company/solugenix,43325.0,Solugenix,,100.0,"Los Angeles, CA",Contract,Mid-Senior level,"Insurance, Hospitals and Health Care",,https://www.linkedin.com/jobs/view/3973837767/?trk=jobs_biz_prem_srch,2024-07-11 23:19:20+00:00
Senior Big Data Engineer I,https://www.linkedin.com/company/shein-technology,75574270.0,SHEIN Technology LLC,,20.0,"San Diego, CA",Full-time,Mid-Senior level,"IT Services and IT Consulting, Retail",401(k),https://www.linkedin.com/jobs/view/3970466730/?trk=jobs_biz_prem_srch,2024-07-11 22:41:09+00:00
"Staff Data Scientist, Risk Analytics Models",https://www.linkedin.com/company/sofi,2301992.0,SoFi,,14.0,"San Francisco, CA",Full-time,,Financial Services,,https://www.linkedin.com/jobs/view/3973823260/?trk=jobs_biz_prem_srch,2024-07-11 22:27:44+00:00
"Technical BI Data analyst  || Sunnyvale, CA (Onsite)   || Full Time",https://www.linkedin.com/company/nityo-infotech,14562893.0,Nityo Infotech,,47.0,"Sunnyvale, CA",Full-time,,,,https://www.linkedin.com/jobs/view/3970462806/?trk=jobs_biz_prem_srch,2024-07-11 21:47:31+00:00
Business Intelligence Analyst - USDS,https://www.linkedin.com/company/tiktok,33246798.0,TikTok,,199.0,"Los Angeles, CA",Full-time,,Entertainment Providers,"Medical insurance, Disability insurance, 401(k)",https://www.linkedin.com/jobs/view/3954902596/?trk=jobs_biz_prem_srch,2024-07-12 09:25:53+00:00
Senior Data Engineer,https://www.linkedin.com/company/moorecroft-systems,809656.0,Moorecroft Systems,,173.0,Los Angeles Metropolitan Area,Contract,Mid-Senior level,"Technology, Information and Media",,https://www.linkedin.com/jobs/view/3973026904/?trk=jobs_biz_prem_srch,2024-07-11 19:53:29+00:00
Entry Level Python Programmer/Data scientist/Analyst,https://www.linkedin.com/company/synergisticit,66321745.0,SynergisticIT,,,"San Jose, CA",Full-time,Entry level,IT Services and IT Consulting,,https://www.linkedin.com/jobs/view/3972658888/?trk=jobs_biz_prem_srch,2024-07-11 17:48:13+00:00
Data Scientist,https://www.linkedin.com/company/diverselynx,90396.0,Diverse Lynx,,,"Elk Grove, CA",Full-time,Entry level,IT Services and IT Consulting,,https://www.linkedin.com/jobs/view/3974075323/?trk=jobs_biz_prem_srch,2024-07-12 01:15:46+00:00
Data Analyst,https://www.linkedin.com/company/glocomms,3123217.0,Glocomms,,625.0,"California, United States",Full-time,Entry level,Professional Services,,https://www.linkedin.com/jobs/view/3973036900/?trk=jobs_biz_prem_srch,2024-07-11 21:20:23+00:00
Business Data Analyst,https://www.linkedin.com/company/safewaytax,92792908.0,SafewayTax,,559.0,"Irvine, CA",Full-time,,,Vision insurance,https://www.linkedin.com/jobs/view/3970411132/?trk=jobs_biz_prem_srch,2024-07-11 14:41:12+00:00
Data Engineer,https://www.linkedin.com/company/primary-talent-partners,35495217.0,Primary Talent Partners,,18.0,"San Francisco, CA",Contract,Entry level,Financial Services,,https://www.linkedin.com/jobs/view/3974236925/?trk=jobs_biz_prem_srch,2024-07-12 07:11:50+00:00
Virtual Data Analyst Full Time ( 100% Remote),https://www.linkedin.com/company/zar-it-solutions,2373085.0,ZAR IT Solutions,,,"Los Angeles, CA",Full-time,,IT Services and IT Consulting,,https://www.linkedin.com/jobs/view/3970460994/?trk=jobs_biz_prem_srch,2024-07-11 21:47:40+00:00
Senior Data Engineer,https://www.linkedin.com/company/mindlance,47040.0,Mindlance,,174.0,"Santa Clara, CA",Contract,Mid-Senior level,IT Services and IT Consulting,,https://www.linkedin.com/jobs/view/3973570363/?trk=jobs_biz_prem_srch,2024-07-11 20:46:18+00:00
Data Scientist - TikTok Live,https://www.linkedin.com/company/tiktok,33246798.0,TikTok,,34.0,"San Jose, CA",Full-time,,Entertainment Providers,"Medical insurance, Disability insurance, 401(k)",https://www.linkedin.com/jobs/view/3973196635/?trk=jobs_biz_prem_srch,2024-07-11 16:37:22+00:00
"Data Scientist, Supply Chain and Operations, Google Cloud",https://www.linkedin.com/company/google,1441.0,Google,,11.0,"Sunnyvale, CA",Full-time,,"Information Services, Technology, Information and Internet",,https://www.linkedin.com/jobs/view/3970465651/?trk=jobs_biz_prem_srch,2024-07-11 22:35:41+00:00
Senior Data Engineer,https://www.linkedin.com/company/applicantz-com,24629.0,Applicantz,,22.0,"San Francisco, CA",Contract,Mid-Senior level,"Technology, Information and Internet",,https://www.linkedin.com/jobs/view/3973844012/?trk=jobs_biz_prem_srch,2024-07-11 23:34:42+00:00
Data Analyst III,https://www.linkedin.com/company/solugenix,43325.0,Solugenix,,295.0,"San Francisco, CA",Contract,Mid-Senior level,Software Development,,https://www.linkedin.com/jobs/view/3973545067/?trk=jobs_biz_prem_srch,2024-07-11 20:01:42+00:00
Data Scientist,https://www.linkedin.com/company/lekconsulting,5210.0,L.E.K. Consulting,,,Los Angeles Metropolitan Area,Full-time,Entry level,Business Consulting and Services,,https://www.linkedin.com/jobs/view/3973059236/?trk=jobs_biz_prem_srch,2024-07-12 01:10:19+00:00
Data Analyst,https://www.linkedin.com/company/laserfiche,19414.0,Laserfiche,,257.0,"Long Beach, CA",Full-time,Entry level,Software Development,401(k),https://www.linkedin.com/jobs/view/3973037817/?trk=jobs_biz_prem_srch,2024-07-11 21:31:31+00:00
Senior Data Scientist: Digital Product Manager,https://www.linkedin.com/company/amgen,2068.0,Amgen,,,"Thousand Oaks, CA",Full-time,Mid-Senior level,Biotechnology Research,,https://www.linkedin.com/jobs/view/3970457206/?trk=jobs_biz_prem_srch,2024-07-11 20:19:04+00:00
"Data Analyst, Marketing Lifecycle & Retention",https://www.linkedin.com/company/thredup,316197.0,ThredUp,,74.0,"Oakland, CA",Full-time,Entry level,Retail Apparel and Fashion,"401(k), Disability insurance",https://www.linkedin.com/jobs/view/3970464596/?trk=jobs_biz_prem_srch,2024-07-11 22:09:47+00:00
Sr Data Analyst - Remote,https://www.linkedin.com/company/optum,3617422.0,Optum,,53.0,"Huntington Beach, CA",Full-time,Mid-Senior level,Hospitals and Health Care,401(k),https://www.linkedin.com/jobs/view/3973563930/?trk=jobs_biz_prem_srch,2024-07-11 20:37:53+00:00
Data Analyst,https://www.linkedin.com/company/epsilon,3776.0,Epsilon,,582.0,"Irvine, CA",Full-time,Associate,"Software Development, IT Services and IT Consulting, Advertising Services",,https://www.linkedin.com/jobs/view/3954475447/?trk=jobs_biz_prem_srch,2024-07-12 09:07:52+00:00
"Data Scientist, Junior",https://www.linkedin.com/company/booz-allen-hamilton,1403.0,Booz Allen Hamilton,,51.0,"San Diego, CA",Full-time,,IT Services and IT Consulting,"401(k), Tuition assistance",https://www.linkedin.com/jobs/view/3973200561/?trk=jobs_biz_prem_srch,2024-07-11 17:14:23+00:00
Principal Data Processing Unit Software Engineer - Compute,https://www.linkedin.com/company/microsoft,1035.0,Microsoft,,,"Santa Clara, CA",Full-time,,Software Development,,https://www.linkedin.com/jobs/view/3974260021/?trk=jobs_biz_prem_srch,2024-07-12 09:21:52+00:00
"Data Scientist, Product",https://www.linkedin.com/company/dice,6849.0,Dice,,14.0,"Menlo Park, CA",Full-time,Entry level,Software Development,,https://www.linkedin.com/jobs/view/3970410976/?trk=jobs_biz_prem_srch,2024-07-11 15:47:32+00:00
35F Intelligence Analyst,https://www.linkedin.com/company/jobsinlogistics-com,91974.0,JobsInLogistics.com,,,"Fresno, CA",Part-time,Mid-Senior level,"Transportation, Logistics, Supply Chain and Storage","Tuition assistance, 401(k)",https://www.linkedin.com/jobs/view/3974090885/?trk=jobs_biz_prem_srch,2024-07-12 02:47:47+00:00
Data Engineer - Contractor,https://www.linkedin.com/company/ernstandyoung,1073.0,EY,,175.0,San Francisco Bay Area,Contract,,Professional Services,,https://www.linkedin.com/jobs/view/3973209107/?trk=jobs_biz_prem_srch,2024-07-11 16:52:16+00:00
BI Data Engineer (with Databricks),https://www.linkedin.com/company/ispace,29848.0,"iSpace, Inc.",,,"Hollywood Beach, CA",Full-time,Entry level,Information Technology & Services,,https://www.linkedin.com/jobs/view/3972661075/?trk=jobs_biz_prem_srch,2024-07-11 17:46:40+00:00
Data Analyst III,https://www.linkedin.com/company/inspyrsolutions,1742506.0,INSPYR Solutions,,243.0,"Menlo Park, CA",Full-time,Mid-Senior level,"Software Development, Entertainment Providers",401(k),https://www.linkedin.com/jobs/view/3970436052/?trk=jobs_biz_prem_srch,2024-07-11 16:27:13+00:00
Sr. Data Scientist - Enterprise Data & Analytics - FT - Day,https://www.linkedin.com/company/university-of-california-irvine,4418.0,UC Irvine,,6.0,"Orange, CA",Full-time,Mid-Senior level,Higher Education,Medical insurance,https://www.linkedin.com/jobs/view/3973842313/?trk=jobs_biz_prem_srch,2024-07-11 23:36:31+00:00
Staff Data Engineer,https://www.linkedin.com/company/blackline,362833.0,BlackLine,,55.0,"Pleasanton, CA",Full-time,Mid-Senior level,Financial Services,,https://www.linkedin.com/jobs/view/3970464200/?trk=jobs_biz_prem_srch,2024-07-11 21:30:21+00:00
Interim Special Education Data Analyst,https://www.linkedin.com/company/aspire-public-schools,23199.0,Aspire Public Schools,,15.0,"Oakland, CA",Temporary,Mid-Senior level,Primary and Secondary Education,,https://www.linkedin.com/jobs/view/3973571563/?trk=jobs_biz_prem_srch,2024-07-11 21:10:56+00:00
"Data Engineer, Mid",https://www.linkedin.com/company/booz-allen-hamilton,1403.0,Booz Allen Hamilton,,21.0,"San Diego, CA",Full-time,,IT Services and IT Consulting,"401(k), Tuition assistance",https://www.linkedin.com/jobs/view/3973197997/?trk=jobs_biz_prem_srch,2024-07-11 17:14:22+00:00
"Data Scientist, Mid",https://www.linkedin.com/company/booz-allen-hamilton,1403.0,Booz Allen Hamilton,,7.0,"San Diego, CA",Full-time,,IT Services and IT Consulting,"401(k), Tuition assistance",https://www.linkedin.com/jobs/view/3973197996/?trk=jobs_biz_prem_srch,2024-07-11 17:14:22+00:00
Lead Data Scientist,https://www.linkedin.com/company/the-right-balance,6643625.0,Right Balance ®,,348.0,"California, United States",Full-time,Mid-Senior level,"Software Development, IT Services and IT Consulting",,https://www.linkedin.com/jobs/view/3934956972/?trk=jobs_biz_prem_srch,2024-07-11 16:20:22+00:00
Lead Analytics Engineer,https://www.linkedin.com/company/harnham,280603.0,Harnham,,103.0,"Los Angeles, CA",Full-time,Mid-Senior level,"Technology, Information and Media, Entertainment Providers, Marketing Services",,https://www.linkedin.com/jobs/view/3953413641/?trk=jobs_biz_prem_srch,2024-07-11 15:36:02+00:00
"Data Analyst, Payments [REMOTE - Massachusetts]",https://www.linkedin.com/company/ottimate,6600800.0,Ottimate,,142.0,"Oakland, CA",Full-time,Mid-Senior level,Software Development,401(k),https://www.linkedin.com/jobs/view/3973573847/?trk=jobs_biz_prem_srch,2024-07-11 21:26:48+00:00
"(USA) Senior, Data Scientist",https://www.linkedin.com/company/walmart,2646.0,Walmart,,8.0,"Sunnyvale, CA",Full-time,Mid-Senior level,Retail,401(k),https://www.linkedin.com/jobs/view/3974215051/?trk=jobs_biz_prem_srch,2024-07-12 04:25:53+00:00
Staff Data Engineer ,https://www.linkedin.com/company/novara-partners,102083603.0,Novara Partners,,72.0,"San Jose, CA",Full-time,,,,https://www.linkedin.com/jobs/view/3969568106/?trk=jobs_biz_prem_srch,2024-07-11 21:07:37+00:00
Audio Data Analyst,https://www.linkedin.com/company/qualitest,16101.0,Qualitest,,35.0,"Mountain View, CA",Full-time,Entry level,IT Services and IT Consulting,"401(k), Disability insurance",https://www.linkedin.com/jobs/view/3973055493/?trk=jobs_biz_prem_srch,2024-07-11 23:19:06+00:00
Principal Data Modeling Engineer,https://www.linkedin.com/company/oracle,1028.0,Oracle,,8.0,"Pleasanton, CA",Full-time,Mid-Senior level,IT Services and IT Consulting,Commuter benefits,https://www.linkedin.com/jobs/view/3973567274/?trk=jobs_biz_prem_srch,2024-07-11 20:30:03+00:00
Data Engineer,https://www.linkedin.com/company/dice,6849.0,Dice,,10.0,"Los Angeles, CA",Full-time,Entry level,Software Development,401(k),https://www.linkedin.com/jobs/view/3970412762/?trk=jobs_biz_prem_srch,2024-07-11 15:47:38+00:00
"Senior Data Scientist, AI Products",https://www.linkedin.com/company/attentivehq,27249903.0,Attentive,,42.0,"San Francisco, CA",Full-time,,Advertising Services,,https://www.linkedin.com/jobs/view/3972631877/?trk=jobs_biz_prem_srch,2024-07-11 17:38:17+00:00
Lead Analytics Engineer,https://www.linkedin.com/company/dice,6849.0,Dice,,3.0,"Los Angeles, CA",Full-time,Mid-Senior level,Software Development,401(k),https://www.linkedin.com/jobs/view/3970415409/?trk=jobs_biz_prem_srch,2024-07-11 15:47:24+00:00
Data Center Engineer/Principal Data Center Engineer,https://www.linkedin.com/company/northrop-grumman-corporation,1412.0,Northrop Grumman,,8.0,"San Diego, CA",Full-time,Associate,Defense and Space Manufacturing,"Medical insurance, Disability insurance",https://www.linkedin.com/jobs/view/3974003113/?trk=jobs_biz_prem_srch,2024-07-12 00:27:45+00:00
Data Engineer,https://www.linkedin.com/company/mastech,3684.0,Mastech Digital,,116.0,"Menlo Park, CA",Contract,Mid-Senior level,"IT Services and IT Consulting, Hospitals and Health Care, Biotechnology Research",,https://www.linkedin.com/jobs/view/3970468467/?trk=jobs_biz_prem_srch,2024-07-11 22:33:28+00:00
Data Analyst-CA,https://www.linkedin.com/company/american-technology-consulting,2736308.0,ATC,,245.0,"California, United States",Full-time,Entry level,IT Services and IT Consulting,,https://www.linkedin.com/jobs/view/3970425512/?trk=jobs_biz_prem_srch,2024-07-11 15:39:50+00:00
Sr Data Scientist,https://www.linkedin.com/company/dexcom,42221.0,Dexcom,,25.0,"San Diego, CA",Full-time,,Medical Equipment Manufacturing,,https://www.linkedin.com/jobs/view/3973814979/?trk=jobs_biz_prem_srch,2024-07-11 22:16:19+00:00
Data Scientist,https://www.linkedin.com/company/veear-projects,1313100.0,VeeAR Projects Inc.,,907.0,"Sunnyvale, CA",Contract,Mid-Senior level,"Information Services, Computers and Electronics Manufacturing, Consumer Services",,https://www.linkedin.com/jobs/view/3965475186/?trk=jobs_biz_prem_srch,2024-07-12 01:00:21+00:00
Data Engineer,https://www.linkedin.com/company/jamloop,3155675.0,JamLoop,,,"California, United States",Full-time,,Advertising Services,,https://www.linkedin.com/jobs/view/3973586837/?trk=jobs_biz_prem_srch,2024-07-11 21:40:45+00:00
"Signals Data Analyst, Senior with Security Clearance",https://www.linkedin.com/company/clearancejobs,1007957.0,ClearanceJobs,,8.0,"Los Angeles, CA",Part-time,Mid-Senior level,Defense and Space Manufacturing,"401(k), Tuition assistance",https://www.linkedin.com/jobs/view/3971409051/?trk=jobs_biz_prem_srch,2024-07-11 16:20:21+00:00
Accounting Data Analyst (on-site),https://www.linkedin.com/company/jobot,18860134.0,Jobot,,1.0,"Covina, CA",Full-time,,"Accounting, Financial Services, Banking",401(k),https://www.linkedin.com/jobs/view/3973482727/?trk=jobs_biz_prem_srch,2024-07-12 10:11:01+00:00
Research Data Analyst,https://www.linkedin.com/company/ucsf,3028.0,"University of California, San Francisco",,113.0,"San Francisco, CA",Full-time,,Higher Education,,https://www.linkedin.com/jobs/view/3970556155/?trk=jobs_biz_prem_srch,2024-07-12 02:27:41+00:00
"Sr. Staff Data Scientist, Core Ecosystem",https://www.linkedin.com/company/pinterest,1124131.0,Pinterest,,22.0,"San Francisco, CA",Full-time,Associate,"Technology, Information and Internet, Software Development, IT Services and IT Consulting",,https://www.linkedin.com/jobs/view/3954929716/?trk=jobs_biz_prem_srch,2024-07-12 09:06:28+00:00
RESEARCH DATA ANALYST II,https://www.linkedin.com/company/california-department-of-social-services,4035873.0,California Department of Social Services,,89.0,"Sacramento, CA",Full-time,Mid-Senior level,Government Administration,Disability insurance,https://www.linkedin.com/jobs/view/3971522524/?trk=jobs_biz_prem_srch,2024-07-12 03:49:23+00:00
Analytics Consultant,https://www.linkedin.com/company/focusstrategies,1929099.0,Focus Strategies.,,39.0,"California, United States",Full-time,Associate,"Non-profit Organizations, Primary and Secondary Education","401(k), Disability insurance",https://www.linkedin.com/jobs/view/3973504738/?trk=jobs_biz_prem_srch,2024-07-11 18:45:48+00:00
Remote Mid-Sr Data Engineer (Scala) - $150-$200k,https://www.linkedin.com/company/cybercoders,21836.0,CyberCoders,,12.0,"Redondo Beach, CA",Full-time,Mid-Senior level,Advertising Services,401(k),https://www.linkedin.com/jobs/view/3973571598/?trk=jobs_biz_prem_srch,2024-07-11 21:13:58+00:00
Lead Data Engineer,https://www.linkedin.com/company/luxoft,5300.0,Luxoft,,69.0,"Irvine, CA",Full-time,Mid-Senior level,"IT Services and IT Consulting, Financial Services, Data Infrastructure and Analytics",,https://www.linkedin.com/jobs/view/3972640280/?trk=jobs_biz_prem_srch,2024-07-11 16:13:51+00:00
Data Scientist or Principal Data Scientist (San Diego),https://www.linkedin.com/company/dice,6849.0,Dice,,3.0,"San Diego, CA",Full-time,Entry level,Software Development,"Medical insurance, Disability insurance",https://www.linkedin.com/jobs/view/3970415330/?trk=jobs_biz_prem_srch,2024-07-11 15:47:32+00:00
Data Scientist 1,https://www.linkedin.com/company/paypal,1482.0,PayPal,,,"San Jose, CA",Full-time,,"Software Development, Financial Services, Technology, Information and Internet",,https://www.linkedin.com/jobs/view/3973601143/?trk=jobs_biz_prem_srch,2024-07-12 10:41:36+00:00
Sr. Data Scientist ? AI Modeling - TX x2,https://www.linkedin.com/company/dice,6849.0,Dice,,2.0,"Torrance, CA",Full-time,Mid-Senior level,Software Development,,https://www.linkedin.com/jobs/view/3970417045/?trk=jobs_biz_prem_srch,2024-07-11 15:47:33+00:00
35F Intelligence Analyst,https://www.linkedin.com/company/jobsinlogistics-com,91974.0,JobsInLogistics.com,,,"Azusa, CA",Part-time,Mid-Senior level,"Transportation, Logistics, Supply Chain and Storage","Tuition assistance, 401(k)",https://www.linkedin.com/jobs/view/3973157024/?trk=jobs_biz_prem_srch,2024-07-11 14:52:22+00:00
Data Analyst Manager,https://www.linkedin.com/company/recruiting-from-scratch,19025208.0,Recruiting from Scratch,,4.0,"Los Angeles County, CA",Full-time,Entry level,Staffing and Recruiting,"401(k), Medical insurance",https://www.linkedin.com/jobs/view/3970460489/?trk=jobs_biz_prem_srch,2024-07-11 21:12:30+00:00
Senior Data Scientist ,https://www.linkedin.com/company/sensor-tower,2887261.0,Sensor Tower,,50.0,Los Angeles Metropolitan Area,Full-time,Mid-Senior level,Software Development,,https://www.linkedin.com/jobs/view/3970458561/?trk=jobs_biz_prem_srch,2024-07-11 21:09:38+00:00
Staff Data Scientist,https://www.linkedin.com/company/intuit,1666.0,Intuit,,25.0,"Mountain View, CA",Full-time,Mid-Senior level,Software Development,,https://www.linkedin.com/jobs/view/3973168449/?trk=jobs_biz_prem_srch,2024-07-11 15:56:11+00:00
"Data Scientist, Algorithms - Growth Products",https://www.linkedin.com/company/lyft,2620735.0,Lyft,,127.0,"San Francisco County, CA",Full-time,Mid-Senior level,Ground Passenger Transportation,"Vision insurance, 401(k), Commuter benefits",https://www.linkedin.com/jobs/view/3955025182/?trk=jobs_biz_prem_srch,2024-07-12 09:12:00+00:00
Senior DevSecOps Engineer (AWS / Kubernetes / Top Secret),https://www.linkedin.com/company/jobot,18860134.0,Jobot,,,"La Jolla, CA",Full-time,,"IT Services and IT Consulting, Software Development",,https://www.linkedin.com/jobs/view/3973483244/?trk=jobs_biz_prem_srch,2024-07-12 10:11:03+00:00
Data Analytics/Scientist,https://www.linkedin.com/company/bmo-us,164126.0,BMO U.S.,,21.0,"California, United States",Full-time,,Banking,Medical insurance,https://www.linkedin.com/jobs/view/3973898804/?trk=jobs_biz_prem_srch,2024-07-12 00:24:11+00:00
Senior Data Infrastructure Software Engineer,https://www.linkedin.com/company/castelion,90777885.0,Castelion,,25.0,"El Segundo, CA",Full-time,Mid-Senior level,"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, Space Research and Technology",Dental insurance,https://www.linkedin.com/jobs/view/3970444586/?trk=jobs_biz_prem_srch,2024-07-11 18:31:32+00:00
CPG Business Intelligence Analyst,https://www.linkedin.com/company/sensei-ag,66370507.0,Sensei Ag,,60.0,"Santa Monica, CA",Full-time,Mid-Senior level,"Technology, Information and Internet",401(k),https://www.linkedin.com/jobs/view/3973170805/?trk=jobs_biz_prem_srch,2024-07-11 15:58:23+00:00
Principal Data Processing Unit Software Engineer – Secure Enclave,https://www.linkedin.com/company/microsoft,1035.0,Microsoft,,,"Santa Clara, CA",Full-time,,Software Development,,https://www.linkedin.com/jobs/view/3974255417/?trk=jobs_biz_prem_srch,2024-07-12 09:21:51+00:00
